ui_timestamp,sequence,backend_bid,backend_ask,backend_event_time,websocket_bid,websocket_ask,ui_bid,ui_ask,ui_event_time,receipt_to_dom_ms
2026-09-21T08:20:44.046000+00:00,209,4352.50,4352.92,2026-09-21T08:20:43.786000Z,4352.50,4352.92,4352.50,4352.92,2026-09-21T08:20:43.786000Z,121.354
2026-09-21T08:20:44.281000+00:00,210,4352.50,4352.92,2026-09-21T08:20:43.786000Z,4352.50,4352.92,4352.50,4352.92,2026-09-21T08:20:43.786000Z,153.595
2026-09-21T08:20:44.549000+00:00,212,4352.51,4352.93,2026-09-21T08:20:44.519000Z,4352.51,4352.93,4352.51,4352.93,2026-09-21T08:20:44.519000Z,5.082
2026-09-21T08:20:44.807000+00:00,213,4352.50,4352.91,2026-09-21T08:20:44.866000Z,4352.50,4352.91,4352.50,4352.91,2026-09-21T08:20:44.866000Z,56.249
2026-09-21T08:20:45.095000+00:00,214,4352.62,4353.04,2026-09-21T08:20:45.027000Z,4352.62,4353.04,4352.62,4353.04,2026-09-21T08:20:45.027000Z,134.435
2026-09-21T08:20:45.400000+00:00,216,4352.73,4353.15,2026-09-21T08:20:45.469000Z,4352.73,4353.15,4352.73,4353.15,2026-09-21T08:20:45.469000Z,41.269
2026-09-21T08:20:45.627000+00:00,217,4352.69,4353.11,2026-09-21T08:20:45.657000Z,4352.69,4353.11,4352.69,4353.11,2026-09-21T08:20:45.657000Z,64.98
2026-09-21T08:20:45.892000+00:00,218,4352.68,4353.09,2026-09-21T08:20:45.767000Z,4352.68,4353.09,4352.68,4353.09,2026-09-21T08:20:45.767000Z,115.643
2026-09-21T08:20:46.147000+00:00,219,4352.69,4353.10,2026-09-21T08:20:46.024000Z,4352.69,4353.10,4352.69,4353.10,2026-09-21T08:20:46.024000Z,177.447
2026-09-21T08:20:46.437000+00:00,221,4352.72,4353.13,2026-09-21T08:20:46.483000Z,4352.72,4353.13,4352.72,4353.13,2026-09-21T08:20:46.483000Z,50.298
2026-09-21T08:20:46.664000+00:00,222,4352.84,4353.25,2026-09-21T08:20:46.669000Z,4352.84,4353.25,4352.84,4353.25,2026-09-21T08:20:46.669000Z,79.703
2026-09-21T08:20:46.929000+00:00,223,4352.91,4353.32,2026-09-21T08:20:46.827000Z,4352.91,4353.32,4352.91,4353.32,2026-09-21T08:20:46.827000Z,141.523
2026-09-21T08:20:47.199000+00:00,225,4352.92,4353.34,2026-09-21T08:20:47.284000Z,4352.92,4353.34,4352.92,4353.34,2026-09-21T08:20:47.284000Z,3.485
2026-09-21T08:20:47.484000+00:00,226,4352.92,4353.33,2026-09-21T08:20:47.522000Z,4352.92,4353.33,4352.92,4353.33,2026-09-21T08:20:47.522000Z,76.818
2026-09-21T08:20:47.723000+00:00,227,4352.97,4353.38,2026-09-21T08:20:47.684000Z,4352.97,4353.38,4352.97,4353.38,2026-09-21T08:20:47.684000Z,111.351
2026-09-21T08:20:47.971000+00:00,228,4353.12,4353.53,2026-09-21T08:20:47.832000Z,4353.12,4353.53,4353.12,4353.53,2026-09-21T08:20:47.832000Z,154.779
2026-09-21T08:20:48.245000+00:00,229,4353.09,4353.51,2026-09-21T08:20:48.111000Z,4353.09,4353.51,4353.09,4353.51,2026-09-21T08:20:48.111000Z,226.67
2026-09-21T08:20:48.540000+00:00,231,4353.07,4353.48,2026-09-21T08:20:48.570000Z,4353.07,4353.48,4353.07,4353.48,2026-09-21T08:20:48.570000Z,94.035
2026-09-21T08:20:48.775000+00:00,232,4353.07,4353.49,2026-09-21T08:20:48.623000Z,4353.07,4353.49,4353.07,4353.49,2026-09-21T08:20:48.623000Z,125.153
2026-09-21T08:20:49.035000+00:00,233,4353.07,4353.48,2026-09-21T08:20:48.973000Z,4353.07,4353.48,4353.07,4353.48,2026-09-21T08:20:48.973000Z,178.535
2026-09-21T08:20:49.299000+00:00,235,4353.07,4353.48,2026-09-21T08:20:48.973000Z,4353.07,4353.48,4353.07,4353.48,2026-09-21T08:20:48.973000Z,17.985
2026-09-21T08:20:49.607000+00:00,236,4353.06,4353.48,2026-09-21T08:20:49.579000Z,4353.06,4353.48,4353.06,4353.48,2026-09-21T08:20:49.579000Z,119.726
2026-09-21T08:20:49.846000+00:00,237,4352.96,4353.38,2026-09-21T08:20:49.823000Z,4352.96,4353.38,4352.96,4353.38,2026-09-21T08:20:49.823000Z,155.476
2026-09-21T08:20:50.115000+00:00,239,4352.97,4353.39,2026-09-21T08:20:50.087000Z,4352.97,4353.39,4352.97,4353.39,2026-09-21T08:20:50.087000Z,17.607
2026-09-21T08:20:50.384000+00:00,240,4352.95,4353.37,2026-09-21T08:20:50.368000Z,4352.95,4353.37,4352.95,4353.37,2026-09-21T08:20:50.368000Z,84.404
2026-09-21T08:20:50.683000+00:00,241,4352.94,4353.36,2026-09-21T08:20:50.533000Z,4352.94,4353.36,4352.94,4353.36,2026-09-21T08:20:50.533000Z,184.74
2026-09-21T08:20:50.913000+00:00,243,4352.95,4353.37,2026-09-21T08:20:50.969000Z,4352.95,4353.37,4352.95,4353.37,2026-09-21T08:20:50.969000Z,5.054
2026-09-21T08:20:51.169000+00:00,244,4353.08,4353.50,2026-09-21T08:20:51.220000Z,4353.08,4353.50,4353.08,4353.50,2026-09-21T08:20:51.220000Z,61.859
2026-09-21T08:20:51.436000+00:00,245,4353.14,4353.55,2026-09-21T08:20:51.389000Z,4353.14,4353.55,4353.14,4353.55,2026-09-21T08:20:51.389000Z,121.606
2026-09-21T08:20:51.778000+00:00,247,4353.14,4353.56,2026-09-21T08:20:51.802000Z,4353.14,4353.56,4353.14,4353.56,2026-09-21T08:20:51.802000Z,53.708
2026-09-21T08:20:52.008000+00:00,248,4353.16,4353.58,2026-09-21T08:20:52.020000Z,4353.16,4353.58,4353.16,4353.58,2026-09-21T08:20:52.020000Z,79.294
2026-09-21T08:20:52.264000+00:00,249,4353.15,4353.57,2026-09-21T08:20:52.089000Z,4353.15,4353.57,4353.15,4353.57,2026-09-21T08:20:52.089000Z,120.408
2026-09-21T08:20:52.567000+00:00,251,4353.13,4353.55,2026-09-21T08:20:52.282000Z,4353.13,4353.55,4353.13,4353.55,2026-09-21T08:20:52.282000Z,5.789
2026-09-21T08:20:52.878000+00:00,252,4353.13,4353.54,2026-09-21T08:20:52.804000Z,4353.13,4353.54,4353.13,4353.54,2026-09-21T08:20:52.804000Z,111.575
2026-09-21T08:20:53.105000+00:00,253,4352.92,4353.33,2026-09-21T08:20:53.063000Z,4352.92,4353.33,4352.92,4353.33,2026-09-21T08:20:53.063000Z,139.173
2026-09-21T08:20:53.402000+00:00,254,4352.76,4353.18,2026-09-21T08:20:53.268000Z,4352.76,4353.18,4352.76,4353.18,2026-09-21T08:20:53.268000Z,229.952
2026-09-21T08:20:53.643000+00:00,256,4352.74,4353.15,2026-09-21T08:20:53.427000Z,4352.74,4353.15,4352.74,4353.15,2026-09-21T08:20:53.427000Z,59.513
2026-09-21T08:20:53.933000+00:00,257,4352.74,4353.15,2026-09-21T08:20:53.868000Z,4352.74,4353.15,4352.74,4353.15,2026-09-21T08:20:53.868000Z,144.836
2026-09-21T08:20:54.178000+00:00,258,4352.71,4353.13,2026-09-21T08:20:54.122000Z,4352.71,4353.13,4352.71,4353.13,2026-09-21T08:20:54.122000Z,184.921
2026-09-21T08:20:54.442000+00:00,260,4352.85,4353.27,2026-09-21T08:20:54.533000Z,4352.85,4353.27,4352.85,4353.27,2026-09-21T08:20:54.533000Z,38.246
2026-09-21T08:20:54.696000+00:00,261,4352.91,4353.33,2026-09-21T08:20:54.668000Z,4352.91,4353.33,4352.91,4353.33,2026-09-21T08:20:54.668000Z,83.866
2026-09-21T08:20:55.001000+00:00,262,4352.89,4353.31,2026-09-21T08:20:54.852000Z,4352.89,4353.31,4352.89,4353.31,2026-09-21T08:20:54.852000Z,186.864
2026-09-21T08:20:55.230000+00:00,264,4352.92,4353.34,2026-09-21T08:20:55.153000Z,4352.92,4353.34,4352.92,4353.34,2026-09-21T08:20:55.153000Z,13.389
2026-09-21T08:20:55.502000+00:00,265,4352.92,4353.34,2026-09-21T08:20:55.153000Z,4352.92,4353.34,4352.92,4353.34,2026-09-21T08:20:55.153000Z,74.082
2026-09-21T08:20:55.793000+00:00,266,4352.93,4353.35,2026-09-21T08:20:55.627000Z,4352.93,4353.35,4352.93,4353.35,2026-09-21T08:20:55.627000Z,169.887
2026-09-21T08:20:56.035000+00:00,267,4352.93,4353.34,2026-09-21T08:20:55.889000Z,4352.93,4353.34,4352.93,4353.34,2026-09-21T08:20:55.889000Z,209.007
2026-09-21T08:20:56.297000+00:00,269,4352.93,4353.34,2026-09-21T08:20:55.889000Z,4352.93,4353.34,4352.93,4353.34,2026-09-21T08:20:55.889000Z,61.21
2026-09-21T08:20:56.546000+00:00,270,4352.93,4353.34,2026-09-21T08:20:55.889000Z,4352.93,4353.34,4352.93,4353.34,2026-09-21T08:20:55.889000Z,107.206
2026-09-21T08:20:56.827000+00:00,271,4352.87,4353.29,2026-09-21T08:20:56.767000Z,4352.87,4353.29,4352.87,4353.29,2026-09-21T08:20:56.767000Z,186.22
2026-09-21T08:20:57.068000+00:00,273,4352.86,4353.27,2026-09-21T08:20:57.168000Z,4352.86,4353.27,4352.86,4353.27,2026-09-21T08:20:57.168000Z,15.674
2026-09-21T08:20:57.319000+00:00,274,4352.86,4353.27,2026-09-21T08:20:57.367000Z,4352.86,4353.27,4352.86,4353.27,2026-09-21T08:20:57.367000Z,62.534
2026-09-21T08:20:57.572000+00:00,275,4352.87,4353.28,2026-09-21T08:20:57.561000Z,4352.87,4353.28,4352.87,4353.28,2026-09-21T08:20:57.561000Z,110.373
2026-09-21T08:20:57.837000+00:00,276,4352.86,4353.27,2026-09-21T08:20:57.631000Z,4352.86,4353.27,4352.86,4353.27,2026-09-21T08:20:57.631000Z,164.141
2026-09-21T08:20:58.140000+00:00,278,4352.88,4353.29,2026-09-21T08:20:57.987000Z,4352.88,4353.29,4352.88,4353.29,2026-09-21T08:20:57.987000Z,47.84
2026-09-21T08:20:58.371000+00:00,279,4352.86,4353.27,2026-09-21T08:20:58.347000Z,4352.86,4353.27,4352.86,4353.27,2026-09-21T08:20:58.347000Z,80.348
2026-09-21T08:20:58.637000+00:00,280,4352.85,4353.26,2026-09-21T08:20:58.570000Z,4352.85,4353.26,4352.85,4353.26,2026-09-21T08:20:58.570000Z,141.278
2026-09-21T08:20:58.908000+00:00,281,4352.80,4353.22,2026-09-21T08:20:58.836000Z,4352.80,4353.22,4352.80,4353.22,2026-09-21T08:20:58.836000Z,205.726
2026-09-21T08:20:59.177000+00:00,283,4352.78,4353.19,2026-09-21T08:20:59.233000Z,4352.78,4353.19,4352.78,4353.19,2026-09-21T08:20:59.233000Z,47.805
2026-09-21T08:20:59.413000+00:00,284,4352.80,4353.22,2026-09-21T08:20:59.468000Z,4352.80,4353.22,4352.80,4353.22,2026-09-21T08:20:59.468000Z,75.956
2026-09-21T08:20:59.665000+00:00,285,4352.77,4353.18,2026-09-21T08:20:59.584000Z,4352.77,4353.18,4352.77,4353.18,2026-09-21T08:20:59.584000Z,125.339
2026-09-21T08:20:59.931000+00:00,286,4352.79,4353.20,2026-09-21T08:20:59.869000Z,4352.79,4353.20,4352.79,4353.20,2026-09-21T08:20:59.869000Z,187.312
2026-09-21T08:21:00.249000+00:00,287,4352.80,4353.22,2026-09-21T08:20:59.968000Z,,,4352.80,4353.22,2026-09-21T08:20:59.968000Z,302.53
2026-09-21T08:21:00.258000+00:00,288,4352.80,4353.22,2026-09-21T08:21:00.268000Z,4352.80,4353.22,4352.80,4353.22,2026-09-21T08:21:00.268000Z,79.148
2026-09-21T08:21:00.477000+00:00,289,4352.80,4353.22,2026-09-21T08:21:00.455000Z,4352.80,4353.22,4352.80,4353.22,2026-09-21T08:21:00.455000Z,110.682
2026-09-21T08:21:00.742000+00:00,290,4352.68,4353.10,2026-09-21T08:21:00.703000Z,4352.68,4353.10,4352.68,4353.10,2026-09-21T08:21:00.703000Z,172.584
2026-09-21T08:21:01.006000+00:00,292,4352.72,4353.14,2026-09-21T08:21:01.068000Z,4352.72,4353.14,4352.72,4353.14,2026-09-21T08:21:01.068000Z,27.517
2026-09-21T08:21:01.320000+00:00,293,4352.65,4353.07,2026-09-21T08:21:01.286000Z,4352.65,4353.07,4352.65,4353.07,2026-09-21T08:21:01.286000Z,141.418
2026-09-21T08:21:01.545000+00:00,294,4352.65,4353.06,2026-09-21T08:21:01.349000Z,4352.65,4353.06,4352.65,4353.06,2026-09-21T08:21:01.349000Z,165.808
2026-09-21T08:21:01.811000+00:00,296,4352.67,4353.08,2026-09-21T08:21:01.869000Z,4352.67,4353.08,4352.67,4353.08,2026-09-21T08:21:01.869000Z,31.636
2026-09-21T08:21:02.062000+00:00,297,4352.66,4353.07,2026-09-21T08:21:02.090000Z,4352.66,4353.07,4352.66,4353.07,2026-09-21T08:21:02.090000Z,76.074
2026-09-21T08:21:02.352000+00:00,298,4352.65,4353.06,2026-09-21T08:21:02.152000Z,4352.65,4353.06,4352.65,4353.06,2026-09-21T08:21:02.152000Z,162.677
2026-09-21T08:21:02.585000+00:00,299,4352.64,4353.06,2026-09-21T08:21:02.385000Z,4352.64,4353.06,4352.64,4353.06,2026-09-21T08:21:02.385000Z,189.528
2026-09-21T08:21:02.837000+00:00,301,4352.65,4353.06,2026-09-21T08:21:02.931000Z,4352.65,4353.06,4352.65,4353.06,2026-09-21T08:21:02.931000Z,27.244
2026-09-21T08:21:03.096000+00:00,302,4352.64,4353.06,2026-09-21T08:21:03.049000Z,4352.64,4353.06,4352.64,4353.06,2026-09-21T08:21:03.049000Z,83.784
2026-09-21T08:21:03.389000+00:00,303,4352.57,4352.99,2026-09-21T08:21:03.280000Z,4352.57,4352.99,4352.57,4352.99,2026-09-21T08:21:03.280000Z,169.095
2026-09-21T08:21:03.644000+00:00,305,4352.63,4353.04,2026-09-21T08:21:03.719000Z,4352.63,4353.04,4352.63,4353.04,2026-09-21T08:21:03.719000Z,5.72
2026-09-21T08:21:03.905000+00:00,306,4352.63,4353.04,2026-09-21T08:21:03.719000Z,4352.63,4353.04,4352.63,4353.04,2026-09-21T08:21:03.719000Z,58.099
2026-09-21T08:21:04.158000+00:00,307,4352.63,4353.04,2026-09-21T08:21:03.719000Z,4352.63,4353.04,4352.63,4353.04,2026-09-21T08:21:03.719000Z,108.716
2026-09-21T08:21:04.448000+00:00,308,4352.62,4353.03,2026-09-21T08:21:04.358000Z,4352.62,4353.03,4352.62,4353.03,2026-09-21T08:21:04.358000Z,199.329
2026-09-21T08:21:04.682000+00:00,310,4352.58,4353.00,2026-09-21T08:21:04.618000Z,4352.58,4353.00,4352.58,4353.00,2026-09-21T08:21:04.618000Z,19.022
2026-09-21T08:21:04.948000+00:00,311,4352.61,4353.03,2026-09-21T08:21:04.966000Z,4352.61,4353.03,4352.61,4353.03,2026-09-21T08:21:04.966000Z,84.381
2026-09-21T08:21:05.194000+00:00,312,4352.61,4353.02,2026-09-21T08:21:05.133000Z,4352.61,4353.02,4352.61,4353.02,2026-09-21T08:21:05.133000Z,121.247
2026-09-21T08:21:05.492000+00:00,313,4352.64,4353.06,2026-09-21T08:21:05.382000Z,4352.64,4353.06,4352.64,4353.06,2026-09-21T08:21:05.382000Z,219.324
2026-09-21T08:21:05.729000+00:00,315,4352.64,4353.06,2026-09-21T08:21:05.382000Z,4352.64,4353.06,4352.64,4353.06,2026-09-21T08:21:05.382000Z,44.201
2026-09-21T08:21:06.003000+00:00,316,4352.65,4353.06,2026-09-21T08:21:05.968000Z,4352.65,4353.06,4352.65,4353.06,2026-09-21T08:21:05.968000Z,114.103
2026-09-21T08:21:06.267000+00:00,317,4352.65,4353.06,2026-09-21T08:21:05.968000Z,4352.65,4353.06,4352.65,4353.06,2026-09-21T08:21:05.968000Z,170.942
2026-09-21T08:21:06.597000+00:00,319,4352.65,4353.06,2026-09-21T08:21:05.968000Z,4352.65,4353.06,4352.65,4353.06,2026-09-21T08:21:05.968000Z,80.475
2026-09-21T08:21:06.878000+00:00,320,4352.65,4353.06,2026-09-21T08:21:05.968000Z,4352.65,4353.06,4352.65,4353.06,2026-09-21T08:21:05.968000Z,160.077
2026-09-21T08:21:07.171000+00:00,322,4352.67,4353.08,2026-09-21T08:21:07.246000Z,4352.67,4353.08,4352.67,4353.08,2026-09-21T08:21:07.246000Z,54.914
2026-09-21T08:21:07.435000+00:00,323,4352.66,4353.08,2026-09-21T08:21:07.425000Z,4352.66,4353.08,4352.66,4353.08,2026-09-21T08:21:07.425000Z,99.012
2026-09-21T08:21:07.768000+00:00,325,4352.66,4353.08,2026-09-21T08:21:07.668000Z,4352.66,4353.08,4352.66,4353.08,2026-09-21T08:21:07.668000Z,29.907
2026-09-21T08:21:07.998000+00:00,326,4352.66,4353.07,2026-09-21T08:21:07.986000Z,4352.66,4353.07,4352.66,4353.07,2026-09-21T08:21:07.986000Z,58.543
2026-09-21T08:21:08.249000+00:00,327,4352.71,4353.12,2026-09-21T08:21:08.167000Z,4352.71,4353.12,4352.71,4353.12,2026-09-21T08:21:08.167000Z,104.278
2026-09-21T08:21:08.503000+00:00,328,4352.74,4353.15,2026-09-21T08:21:08.484000Z,4352.74,4353.15,4352.74,4353.15,2026-09-21T08:21:08.484000Z,148.844
